,Scrapedate,ranking,Country_Other,Total_Case,New_Cases,Total_Death,New_Deaths,Total_Recovered,New_Recovered,Active_cases,Serious_Critical,Tot_Cases_1M_pop,Deaths_1M_pop,Total_Tests,Tests_1m_pop,Population
0,2021-03-24,,"

",721,,15.0,,706.0,,0.0,0.0,,,,,
1,2021-03-24,,"
Africa
",4168936,10961.0,111074.0,329.0,3725951.0,8697.0,331911.0,2742.0,,,,,
2,2021-03-24,,"
Asia
",27367776,145539.0,419697.0,1129.0,25356774.0,91600.0,1591305.0,24193.0,,,,,
3,2021-03-24,,"
Oceania
",54948,381.0,1120.0,3.0,34482.0,7.0,19346.0,7.0,,,,,
4,2021-03-24,,"
South America
",20352376,131205.0,526837.0,2823.0,18169578.0,117650.0,1655961.0,19872.0,,,,,
563,2021-03-26,61.0,Kuwait,225980,1548.0,1270.0,12.0,210024.0,1253.0,14686.0,242.0,52350.0,294.0,2015114.0,466817.0,4316712.0
564,2021-03-26,93.0,Kyrgyzstan,87858,100.0,1494.0,,84469.0,62.0,1895.0,16.0,13306.0,226.0,831791.0,125976.0,6602771.0
565,2021-03-26,207.0,Laos,49,,,,45.0,,4.0,,7.0,,129999.0,17680.0,7352700.0
566,2021-03-26,86.0,Latvia,100114,638.0,1867.0,3.0,90537.0,,7710.0,69.0,53514.0,998.0,1828388.0,977326.0,1870807.0
567,2021-03-26,40.0,Lebanon,455381,3100.0,6013.0,49.0,356820.0,3478.0,92548.0,978.0,66939.0,884.0,3487759.0,512684.0,6802939.0
568,2021-03-26,139.0,Lesotho,10686,,315.0,,4438.0,,5933.0,,4959.0,146.0,65807.0,30541.0,2154693.0
569,2021-03-26,182.0,Liberia,2042,,85.0,,1899.0,,58.0,2.0,397.0,17.0,79684.0,15490.0,5144173.0
570,2021-03-26,75.0,Libya,156116,884.0,2602.0,11.0,143697.0,1064.0,9817.0,,22496.0,375.0,842538.0,121410.0,6939591.0
571,2021-03-26,175.0,Liechtenstein,2645,3.0,56.0,,2553.0,4.0,36.0,,69226.0,1466.0,29848.0,781198.0,38208.0
572,2021-03-26,64.0,Lithuania,212676,816.0,3529.0,6.0,196504.0,437.0,12643.0,141.0,78938.0,1310.0,2304536.0,855361.0,2694227.0
573,2021-03-26,100.0,Luxembourg,60465,260.0,738.0,2.0,56318.0,274.0,3409.0,19.0,95459.0,1165.0,2353848.0,3716135.0,633413.0
574,2021-03-26,208.0,Macao,48,,,,48.0,,0.0,,73.0,,4369.0,6662.0,655805.0
575,2021-03-26,119.0,Madagascar,23230,190.0,378.0,9.0,21461.0,89.0,1391.0,23.0,824.0,13.0,138616.0,4914.0,28208425.0
576,2021-03-26,112.0,Malawi,33415,28.0,1112.0,4.0,29417.0,157.0,2886.0,27.0,1715.0,57.0,215854.0,11076.0,19489214.0
577,2021-03-26,45.0,Malaysia,339443,1275.0,1249.0,1.0,323925.0,1509.0,14269.0,161.0,10390.0,38.0,7372592.0,225674.0,32669226.0
578,2021-03-26,118.0,Maldives,23237,146.0,66.0,,20529.0,90.0,2642.0,103.0,42443.0,121.0,630904.0,1152357.0,547490.0
579,2021-03-26,143.0,Mali,9719,72.0,376.0,1.0,6751.0,33.0,2592.0,,470.0,18.0,159785.0,7729.0,20674141.0
580,2021-03-26,115.0,Malta,28715,103.0,382.0,4.0,26480.0,332.0,1853.0,,64906.0,863.0,797899.0,1803541.0,442407.0
581,2021-03-26,218.0,Marshall Islands,4,,,,4.0,,0.0,,67.0,,,,59483.0
582,2021-03-26,150.0,Martinique,7710,,49.0,,98.0,,7563.0,5.0,20557.0,131.0,118816.0,316800.0,375051.0
583,2021-03-26,127.0,Mauritania,17745,33.0,448.0,1.0,16976.0,14.0,321.0,14.0,3745.0,95.0,199421.0,42086.0,4738463.0
584,2021-03-26,191.0,Mauritius,871,18.0,10.0,,592.0,,269.0,,684.0,8.0,289552.0,227400.0,1273318.0
585,2021-03-26,123.0,Mayotte,19306,,154.0,,2964.0,,16188.0,16.0,69545.0,555.0,151773.0,546727.0,277603.0
586,2021-03-26,13.0,Mexico,2214542,5787.0,200211.0,584.0,1752125.0,3808.0,262206.0,4798.0,17045.0,1541.0,5983144.0,46051.0,129924289.0
587,2021-03-26,221.0,Micronesia,1,,,,1.0,,0.0,,9.0,,,,115906.0
588,2021-03-26,62.0,Moldova,223986,1866.0,4745.0,43.0,197623.0,2065.0,21618.0,352.0,55620.0,1178.0,829796.0,206055.0,4027065.0
589,2021-03-26,179.0,Monaco,2248,21.0,28.0,,2052.0,5.0,168.0,9.0,56989.0,710.0,51953.0,1317066.0,39446.0
590,2021-03-26,156.0,Mongolia,6332,437.0,5.0,,4150.0,106.0,2177.0,15.0,1909.0,2.0,2174336.0,655545.0,3316836.0
591,2021-03-26,92.0,Montenegro,89363,372.0,1234.0,4.0,80835.0,592.0,7294.0,69.0,142270.0,1965.0,330552.0,526253.0,628124.0
592,2021-03-26,214.0,Montserrat,20,,1.0,,19.0,,0.0,,4005.0,200.0,1093.0,218863.0,4994.0
593,2021-03-26,38.0,Morocco,493867,514.0,8793.0,5.0,481597.0,523.0,3477.0,267.0,13265.0,236.0,5917273.0,158936.0,37230602.0
594,2021-03-26,98.0,Mozambique,66879,117.0,758.0,5.0,55074.0,979.0,11047.0,,2097.0,24.0,472501.0,14816.0,31891180.0
595,2021-03-26,217.0,MS Zaandam,9,,2.0,,7.0,,0.0,,,,,,
596,2021-03-26,78.0,Myanmar,142340,25.0,3205.0,1.0,131781.0,7.0,7354.0,,2603.0,59.0,2530422.0,46279.0,54677220.0
597,2021-03-26,105.0,Namibia,43179,169.0,504.0,2.0,41153.0,269.0,1522.0,35.0,16772.0,196.0,339579.0,131902.0,2574471.0
598,2021-03-26,50.0,Nepal,276665,156.0,3024.0,4.0,272342.0,70.0,1299.0,,9372.0,102.0,2256300.0,76435.0,29519102.0
599,2021-03-26,21.0,Netherlands,1236209,7562.0,16421.0,24.0,,,,625.0,72029.0,957.0,9747836.0,567966.0,17162719.0
600,2021-03-26,204.0,New Caledonia,121,1.0,,,58.0,,63.0,,421.0,,27618.0,96060.0,287508.0
601,2021-03-26,177.0,New Zealand,2479,3.0,26.0,,2379.0,,74.0,,496.0,5.0,1875086.0,374860.0,5002100.0
602,2021-03-26,155.0,Nicaragua,6629,,177.0,,4225.0,,2227.0,,992.0,26.0,,,6682209.0
603,2021-03-26,160.0,Niger,4972,8.0,185.0,,4578.0,9.0,209.0,1.0,200.0,7.0,87905.0,3539.0,24840258.0
604,2021-03-26,73.0,Nigeria,162388,113.0,2039.0,3.0,149986.0,104.0,10363.0,10.0,774.0,10.0,1727467.0,8232.0,209854703.0
605,2021-03-26,81.0,North Macedonia,124910,1419.0,3607.0,33.0,103831.0,457.0,17472.0,124.0,59957.0,1731.0,607956.0,291822.0,2083311.0
606,2021-03-26,88.0,Norway,92007,1072.0,656.0,,74332.0,,17019.0,45.0,16875.0,120.0,4464591.0,818845.0,5452305.0
607,2021-03-26,77.0,Oman,153838,,1650.0,,140766.0,,11422.0,128.0,29578.0,317.0,1550000.0,298018.0,5201034.0
608,2021-03-26,31.0,Pakistan,645356,4368.0,14091.0,63.0,591145.0,2170.0,40120.0,2758.0,2881.0,63.0,9976791.0,44535.0,224019136.0
609,2021-03-26,58.0,Palestine,233549,1511.0,2537.0,16.0,206914.0,1625.0,24098.0,205.0,45020.0,489.0,1509574.0,290990.0,5187709.0
610,2021-03-26,44.0,Panama,353017,438.0,6087.0,14.0,341900.0,424.0,5030.0,105.0,80886.0,1395.0,2114048.0,484388.0,4364367.0
611,2021-03-26,161.0,Papua New Guinea,4660,560.0,39.0,,846.0,,3775.0,,514.0,4.0,63700.0,7023.0,9070604.0
612,2021-03-26,66.0,Paraguay,204704,2004.0,3958.0,48.0,167603.0,1601.0,33143.0,420.0,28444.0,550.0,881127.0,122436.0,7196618.0
613,2021-03-26,19.0,Peru,1500465,,50831.0,,1414106.0,,35528.0,2276.0,45049.0,1526.0,8950031.0,268709.0,33307537.0
614,2021-03-26,30.0,Philippines,702856,9838.0,13149.0,54.0,580689.0,663.0,109018.0,785.0,6352.0,119.0,9938136.0,89818.0,110647325.0
615,2021-03-26,14.0,Poland,2189966,35143.0,51305.0,443.0,1747223.0,24367.0,391438.0,2730.0,57911.0,1357.0,11610747.0,307032.0,37816127.0
616,2021-03-26,28.0,Portugal,819698,488.0,16819.0,5.0,771339.0,891.0,31540.0,155.0,80561.0,1653.0,8949804.0,879602.0,10174830.0
617,2021-03-26,72.0,Qatar,176521,602.0,282.0,1.0,162173.0,358.0,14066.0,244.0,62868.0,100.0,1701019.0,605818.0,2807805.0
618,2021-03-26,131.0,Réunion,15561,,102.0,,14064.0,,1395.0,57.0,17290.0,113.0,98785.0,109762.0,899996.0
619,2021-03-26,24.0,Romania,926310,6516.0,22835.0,116.0,830270.0,5062.0,73205.0,1364.0,48389.0,1193.0,7163451.0,374205.0,19143121.0
620,2021-03-26,4.0,Russia,4501859,9167.0,97017.0,405.0,4120161.0,10880.0,284681.0,2300.0,30839.0,665.0,118800000.0,813808.0,145980454.0
621,2021-03-26,121.0,Rwanda,21309,99.0,300.0,2.0,19657.0,117.0,1352.0,6.0,1616.0,23.0,1106907.0,83948.0,13185681.0
622,2021-03-26,85.0,S. Korea,100770,494.0,1716.0,7.0,92630.0,562.0,6424.0,111.0,1964.0,33.0,7529403.0,146767.0,51301609.0
623,2021-03-26,209.0,Saint Kitts and Nevis,44,,,,42.0,,2.0,,823.0,,10591.0,198055.0,53475.0
624,2021-03-26,165.0,Saint Lucia,4191,19.0,58.0,,4099.0,14.0,34.0,1.0,22747.0,315.0,35288.0,191530.0,184243.0
625,2021-03-26,185.0,Saint Martin,1619,,12.0,,1399.0,,208.0,7.0,41357.0,307.0,23812.0,608271.0,39147.0
626,2021-03-26,212.0,Saint Pierre Miquelon,24,,,,24.0,,0.0,,4157.0,,3729.0,645938.0,5773.0
627,2021-03-26,219.0,Samoa,3,,,,2.0,,1.0,,15.0,,,,199381.0
628,2021-03-26,162.0,San Marino,4547,63.0,84.0,2.0,3947.0,33.0,516.0,8.0,133802.0,2472.0,51503.0,1515552.0,33983.0
629,2021-03-26,180.0,Sao Tome and Principe,2196,19.0,34.0,,2041.0,15.0,121.0,,9886.0,153.0,11592.0,52186.0,222127.0
630,2021-03-26,42.0,Saudi Arabia,387292,510.0,6637.0,7.0,376203.0,372.0,4452.0,622.0,11000.0,188.0,14812806.0,420701.0,35209826.0
631,2021-03-26,109.0,Senegal,38354,99.0,1031.0,3.0,36107.0,296.0,1216.0,28.0,2248.0,60.0,432289.0,25333.0,17064529.0
632,2021-03-26,36.0,Serbia,577120,5225.0,5114.0,39.0,484455.0,4055.0,87551.0,241.0,66248.0,587.0,3348198.0,384344.0,8711461.0
633,2021-03-26,167.0,Seychelles,3996,114.0,20.0,2.0,3318.0,,658.0,,40448.0,202.0,5200.0,52635.0,98793.0
634,2021-03-26,168.0,Sierra Leone,3962,9.0,79.0,,2800.0,2.0,1083.0,,489.0,10.0,116448.0,14385.0,8095190.0
635,2021-03-26,101.0,Singapore,60265,12.0,30.0,,60103.0,17.0,132.0,,10242.0,5.0,8307697.0,1411899.0,5884058.0
636,2021-03-26,181.0,Sint Maarten,2118,,27.0,,2064.0,,27.0,1.0,48991.0,625.0,23608.0,546077.0,43232.0
637,2021-03-26,43.0,Slovakia,355454,1272.0,9373.0,60.0,255300.0,,90781.0,653.0,65083.0,1716.0,2310054.0,422964.0,5461586.0
638,2021-03-26,65.0,Slovenia,210785,1032.0,4008.0,10.0,195000.0,762.0,11777.0,109.0,101380.0,1928.0,1034094.0,497364.0,2079148.0
639,2021-03-26,215.0,Solomon Islands,18,,,,16.0,,2.0,,26.0,,4500.0,6437.0,699134.0
640,2021-03-26,140.0,Somalia,10664,,471.0,,4634.0,,5559.0,,658.0,29.0,,,16215158.0
641,2021-03-26,17.0,South Africa,1543079,1516.0,52602.0,67.0,1469565.0,2311.0,20912.0,546.0,25780.0,879.0,9752061.0,162927.0,59855524.0
642,2021-03-26,141.0,South Sudan,10048,,108.0,,9330.0,,610.0,1.0,890.0,10.0,128368.0,11370.0,11289734.0
643,2021-03-26,8.0,Spain,3255324,7586.0,75010.0,590.0,3016247.0,8624.0,164067.0,1830.0,69606.0,1604.0,41884958.0,895588.0,46768089.0
644,2021-03-26,89.0,Sri Lanka,91561,272.0,557.0,3.0,88145.0,264.0,2859.0,,4263.0,26.0,2352000.0,109502.0,21479141.0
645,2021-03-26,193.0,St. Barth,775,,1.0,,462.0,,312.0,,78291.0,101.0,21651.0,2187191.0,9899.0
646,2021-03-26,184.0,St. Vincent Grenadines,1721,6.0,10.0,,1577.0,42.0,134.0,2.0,15477.0,90.0,40616.0,365255.0,111199.0
647,2021-03-26,113.0,Sudan,29661,,2028.0,,23990.0,,3643.0,,665.0,45.0,231694.0,5196.0,44594229.0
648,2021-03-26,147.0,Suriname,9088,3.0,177.0,,8575.0,2.0,336.0,2.0,15391.0,300.0,44378.0,75156.0,590482.0
649,2021-03-26,29.0,Sweden,780018,,13402.0,37.0,,,,284.0,76884.0,1321.0,6627544.0,653253.0,10145443.0
650,2021-03-26,33.0,Switzerland,592217,2053.0,10298.0,14.0,542535.0,1327.0,39384.0,159.0,68063.0,1184.0,5851917.0,672556.0,8701013.0
651,2021-03-26,126.0,Syria,18201,155.0,1216.0,10.0,12142.0,120.0,4843.0,,1022.0,68.0,,,17809863.0
652,2021-03-26,189.0,Taiwan,1013,1.0,10.0,,973.0,2.0,30.0,,42.0,4.0,459223.0,19256.0,23848441.0
653,2021-03-26,132.0,Tajikistan,13308,,90.0,,13218.0,,0.0,,1373.0,9.0,,,9693589.0
654,2021-03-26,196.0,Tanzania,509,,21.0,,183.0,,305.0,7.0,8.0,3.0,,,60969196.0
655,2021-03-26,116.0,Thailand,28577,134.0,92.0,,27032.0,86.0,1453.0,1.0,409.0,1.0,8074112.0,115462.0,69928605.0
656,2021-03-26,198.0,Timor-Leste,452,58.0,,,154.0,17.0,298.0,,338.0,,38883.0,29088.0,1336755.0
657,2021-03-26,145.0,Togo,9676,170.0,107.0,,7567.0,101.0,2002.0,,1149.0,13.0,267873.0,31814.0,8419903.0
658,2021-03-26,149.0,Trinidad and Tobago,7939,15.0,141.0,,7581.0,5.0,217.0,12.0,5659.0,101.0,108872.0,77610.0,1402815.0
659,2021-03-26,56.0,Tunisia,248782,745.0,8684.0,21.0,214916.0,509.0,25182.0,284.0,20890.0,729.0,1083961.0,91019.0,11909140.0
660,2021-03-26,9.0,Turkey,3149094,29081.0,30772.0,153.0,2921037.0,20208.0,197285.0,1810.0,37047.0,362.0,37433913.0,440382.0,85003274.0
661,2021-03-26,178.0,Turks and Caicos,2318,3.0,17.0,,2187.0,4.0,114.0,3.0,59284.0,435.0,23663.0,605192.0,39100.0
662,2021-03-26,41.0,UAE,450765,2128.0,1472.0,6.0,434035.0,2262.0,15258.0,,45177.0,148.0,36484412.0,3656555.0,9977810.0
663,2021-03-26,107.0,Uganda,40751,17.0,335.0,1.0,40379.0,25232.0,37.0,,871.0,7.0,927238.0,19818.0,46787940.0
664,2021-03-26,6.0,UK,4325315,6187.0,126515.0,70.0,3768434.0,20392.0,430366.0,630.0,63470.0,1856.0,121517399.0,1783150.0,68147613.0
665,2021-03-26,16.0,Ukraine,1614707,18132.0,31461.0,326.0,1290158.0,7138.0,293088.0,177.0,37085.0,723.0,7889544.0,181201.0,43540188.0
666,2021-03-26,87.0,Uruguay,92343,1793.0,875.0,19.0,74339.0,1420.0,17129.0,248.0,26516.0,251.0,1295454.0,371982.0,3482568.0
667,2021-03-26,1.0,USA,30852900,76844.0,561139.0,1286.0,23274400.0,78191.0,7017361.0,8610.0,92811.0,1688.0,397121940.0,1194617.0,332426183.0
668,2021-03-26,95.0,Uzbekistan,81960,144.0,624.0,,80248.0,105.0,1088.0,23.0,2423.0,18.0,1377915.0,40738.0,33823620.0
669,2021-03-26,220.0,Vanuatu,3,,,,1.0,,2.0,,10.0,,470.0,1505.0,312367.0
670,2021-03-26,211.0,Vatican City,27,,,,15.0,,12.0,,33666.0,,,,802.0
671,2021-03-26,76.0,Venezuela,154165,,1532.0,,142909.0,,9724.0,162.0,5433.0,54.0,3102996.0,109350.0,28376650.0
672,2021-03-26,176.0,Vietnam,2586,7.0,35.0,,2265.0,,286.0,,26.0,4.0,2598753.0,26523.0,97980062.0
673,2021-03-26,199.0,Wallis and Futuna,358,6.0,4.0,1.0,44.0,26.0,310.0,3.0,32273.0,361.0,1331.0,119986.0,11093.0
674,2021-03-26,216.0,Western Sahara,10,,1.0,,8.0,,1.0,,16.0,2.0,,,608019.0
675,2021-03-26,169.0,Yemen,3900,84.0,820.0,10.0,1588.0,8.0,1492.0,23.0,129.0,27.0,20872.0,689.0,30304252.0
676,2021-03-26,94.0,Zambia,87583,265.0,1194.0,3.0,84018.0,123.0,2371.0,111.0,4669.0,64.0,1224620.0,65286.0,18757749.0
677,2021-03-26,111.0,Zimbabwe,36805,27.0,1518.0,,34572.0,17.0,715.0,13.0,2450.0,101.0,372334.0,24788.0,15021008.0
